tconst	averageRating	numVotes
tt8315056	6.9	51
tt8318578	7.0	10
tt8328688	8.9	24
tt8337238	7.4	82
tt8338762	6.3	18650
tt8340038	5.7	41
tt8349898	5.8	74
tt8350368	6.0	50
tt8354550	8.2	42
tt8356216	7.9	17
tt8364294	6.1	104
tt8364296	7.1	30
tt8367050	6.4	67
tt8371214	5.4	21
tt8373990	7.9	43
tt8377736	3.5	1265
tt8378126	7.0	14661
tt8384092	5.0	9
tt8385112	5.6	9
tt8390330	7.1	47
tt8396214	7.6	6
tt8398618	6.0	12
tt8408788	7.1	4777
tt8412232	7.2	427
tt8416666	6.0	9
tt8420210	7.6	10
tt8424030	6.1	15
tt8439770	6.4	22
tt8440090	6.5	92
tt8446056	6.5	7
tt8446174	7.5	11
tt8447790	6.3	6
tt8448238	9.6	363
tt8451884	7.5	44
tt8452036	5.1	76
tt8454076	9.3	144
tt8454312	5.0	76
tt8454440	5.8	35
tt8457922	8.0	14
tt8466198	5.7	15
tt8470952	8.0	8
tt8481316	6.1	63
tt8484442	6.5	6
tt8488050	7.4	232
tt8489914	8.1	22
tt8496568	7.6	11
tt8502042	7.1	21
tt8502372	6.7	11
tt8506832	7.2	37
tt8515792	8.0	5
tt8516456	6.9	38
tt8517684	6.7	6
tt8520528	6.8	8
tt8521684	6.4	144
tt8531160	7.4	5
tt8537710	7.6	304
tt8541138	7.1	31
tt8557892	6.0	20
tt8561556	7.8	53
tt8562000	8.0	34
tt8565254	6.6	24
tt8574270	6.5	274
tt8575458	7.1	101
tt8580428	5.3	104
tt8595666	5.6	9
tt8617870	8.5	19
tt8618558	8.0	6
tt8619552	7.4	48
tt8630196	7.0	22
tt8631634	7.6	6
tt8644672	8.7	9
tt8647334	6.2	24
tt8651660	8.8	6
tt8653906	8.1	78
tt8657162	7.1	14
tt8662424	5.7	77
tt8663432	8.3	18
tt8665776	6.8	6
tt8665976	8.1	173
tt8674468	8.2	19
tt8678188	6.4	5
tt8682778	8.9	14
tt8684786	4.5	96
tt8694490	7.6	53
tt8698408	8.4	136
tt8698518	8.0	170
tt8704596	8.2	17
tt8706832	7.8	14
tt8719780	8.5	6
tt8733708	6.5	884
tt8734988	6.1	231
tt8737154	7.1	12
tt8741270	8.2	6
tt8755692	5.8	5
tt8756966	4.2	20
tt8769666	7.5	110
tt8773492	7.1	15
tt8774112	8.7	15
tt8774822	7.6	6
tt8789206	6.9	16
tt8795848	6.0	20
tt8804006	7.4	18
tt8806266	9.0	8412
tt8811952	8.1	101
tt8825170	7.7	8
tt8840790	8.8	26
tt8845130	9.1	9
tt8864952	7.4	616
tt8866454	7.5	7
tt8869794	7.7	31
tt8869894	8.2	30
tt8875792	8.3	398
tt8876248	7.8	411
tt8879918	8.2	5
tt8880700	8.9	47
tt8884838	8.6	10
tt8902272	8.3	74
tt8908298	6.3	9
tt8910942	7.6	1502
tt8917216	7.5	269
tt8937116	7.9	15
tt8937428	8.3	58
tt8943660	6.4	29
tt8968072	6.9	12
tt8969340	7.1	49
tt8971216	4.7	24
tt8971542	4.7	12
tt8972114	6.7	27
tt8974398	5.8	38
tt8984382	6.1	220
tt8988910	7.5	17
tt8989844	8.7	8
tt8991292	6.7	29
tt8994204	7.0	35
tt8995192	7.3	12
tt8995650	7.5	23
tt9004868	7.9	10
tt9006120	8.3	20
tt9011790	8.7	7
tt9027792	8.2	34
tt9030440	7.0	6
tt9031152	7.0	534
tt9031292	8.7	17
tt9034168	7.3	11
tt9037672	9.4	7
tt9042234	6.8	7
tt9047050	1.8	6
tt9049848	9.2	5
tt9049902	9.2	5
tt9055528	8.1	497
tt9055578	6.6	149
tt9060440	7.8	599
tt9060526	7.3	1096
tt9060598	8.1	20
tt9063322	3.1	8
tt9063584	8.9	1990
tt9066374	6.5	32
tt9066756	6.2	7
tt9067858	8.1	19
tt9069650	6.6	8
tt9076906	8.0	13
tt9078598	8.4	72
tt9081852	7.6	6
tt9085630	7.8	152
tt9086032	7.5	14
tt9090192	8.3	57
tt9092408	9.4	6
tt9092672	6.4	288
tt9093088	7.1	10
tt9100234	6.9	242
tt9110810	7.4	51
tt9124570	7.6	252
tt9134406	7.7	132
tt9140048	3.7	16
tt9159230	6.2	23
tt9162260	6.6	16
tt9163826	7.4	11
tt9165572	8.0	313
tt9165852	5.5	64
tt9169182	6.5	9
tt9174336	7.1	19
tt9174814	7.9	21
tt9177440	6.2	7
tt9182080	5.7	33
tt9192002	7.3	9
tt9198560	7.5	12
tt9199096	8.3	33
tt9208594	7.9	73
tt9210802	8.1	10
tt9221026	6.0	8
tt9228836	7.3	33
tt9233536	6.7	26
tt9239690	7.0	18
tt9247590	8.1	187
tt9248394	6.4	19
tt9253594	7.0	15
tt9255740	6.9	535
tt9256310	8.5	12
tt9261686	7.2	12
tt9266888	7.0	5
tt9269002	8.1	1357
tt9271668	5.7	7
tt9278450	7.2	113
tt9279236	8.0	8
tt9284162	7.0	271
tt9293720	6.9	28
tt9298236	7.3	36
tt9308148	8.1	33
tt9310812	7.9	49
tt9312848	7.9	87
tt9312856	7.4	13
tt9319812	5.8	343
tt9325578	9.3	24
tt9336770	7.1	66
tt9346506	6.5	34
tt9354242	7.2	20
tt9354852	8.0	10
tt9362956	4.1	14
tt9363200	7.1	41
tt9372786	5.5	81
tt9375506	6.1	21
tt9376826	8.4	67
tt9376934	8.1	1849
tt9384108	7.0	12
tt9389680	7.8	8
tt9391686	10.0	33
tt9393394	10.0	32
tt9393872	9.1	15
tt9395812	8.9	33
tt9407598	8.5	83
tt9408810	6.6	10
tt9411250	6.7	45
tt9419976	4.8	8451
tt9451314	7.9	69
tt9460856	6.2	16
tt9469460	8.1	19
tt9471824	7.0	10
tt9473520	7.0	262
tt9474950	8.4	9
tt9476198	5.6	11
tt9485614	5.4	20
tt9486850	7.8	35
tt9516386	5.6	12
tt9525744	8.7	9
tt9525774	7.8	7
tt9535162	8.0	7
tt9540798	8.8	9
tt9543496	9.7	28
tt9548848	6.7	59
tt9550854	7.8	12
tt9551314	7.5	27
tt9551896	3.1	917
tt9556470	7.0	11
tt9561526	5.2	100
tt9564348	8.3	12
tt9567452	7.6	13
tt9571364	7.7	23
tt9585442	9.7	6
tt9587464	8.2	9
tt9592522	3.2	106
tt9602614	7.8	17
tt9603138	4.8	14
tt9612354	8.2	43
tt9613704	7.7	225
tt9620726	8.3	8
tt9624076	8.7	45
tt9627094	7.0	10
tt9627100	7.2	11
tt9631566	9.4	5
tt9639972	3.2	12
tt9646726	6.2	25
tt9646740	8.1	49
tt9647732	6.4	69
tt9653602	7.8	9
tt9660666	5.8	368
tt9667668	6.2	9
tt9668556	6.0	9
tt9668958	7.6	5
tt9677620	9.9	19
tt9684934	9.1	24
tt9689142	7.2	6
tt9691228	6.8	12
tt9697614	7.2	8
tt9706988	7.9	178
tt9713278	8.6	10
tt9713418	5.5	242
tt9714890	4.9	7
tt9729344	8.1	354
tt9733660	7.1	35
tt9753310	6.4	15
tt9753450	8.6	6
tt9760350	3.9	24
tt9761874	8.4	17
tt9769714	5.4	176
tt9772350	6.5	31
tt9780232	8.3	966
tt9793336	6.4	6
tt9793362	7.9	469
tt9795642	8.6	10
tt9799870	1.9	39
tt9802890	7.3	990
tt9809882	7.7	15
tt9810122	6.6	7
tt9811288	9.0	26
tt9826696	6.9	11
tt9834368	8.1	45
tt9834492	6.4	1093
tt9842786	7.4	8
tt9843392	8.6	169
tt9848098	7.7	6
tt9853534	5.0	9
tt9857170	5.9	84
tt9859740	7.2	6
tt9859896	5.8	165
tt9863146	6.6	24
tt9868658	7.2	6
tt9871930	4.9	92
tt9884472	5.6	9
tt9890070	6.8	57
tt9913114	7.7	20
tt9913936	7.4	61
